atmoProfile	aeroProfile	GroundReflectance	AOT	band	aX	bX	cX	MeanSRRAD	MaxSRRAD	MinSRRAD	StdSRRAD	MedianSRRAD	MeanSRTOA	MaxSRTOA	MinSRTOA	StdSRTOA	MedianSRTOA	MeanSRRADG	MaxSRRADG	MinSRRADG	StdSRRADG	MedianSRRADG	MeanSRTOAG	MaxSRTOAG	MinSRTOAG	StdSRTOAG	MedianSRTOAG
1	1	-1	0.7	5	0.00490000005811	0.0403099991381	0.103430002928	405.8125	450.0	346.0	20.5452598157	407.5	1442.00446429	391.0	346.0	60.754004701	1448.0	29.675473326	1421.0	0.0	115.326451443	298.0	103.673283588	3832.0	0.0	393.552063207	1232.0
1	1	-1	0.7	6	0.0176199991256	0.0111800003797	0.0424599982798	217.736607143	294.0	153.0	33.926355367	217.0	2951.20535714	258.0	153.0	388.480916023	2951.0	19.4641386998	987.0	0.0	79.6499374132	121.0	247.816796825	9289.0	0.0	971.167714471	2268.0
1	1	-1	0.7	7	0.0565400011837	0.00448000011966	0.0227700006217	148.825892857	236.0	77.0	39.4308962561	146.0	5808.55803571	188.0	77.0	1312.01202705	5789.0	12.5335097891	822.0	0.0	57.8312789157	52.0	450.82283032	20141.0	0.0	1897.69327909	3195.0
1	1	-1	0.8	1	0.00413999985904	0.316100001335	0.24498000741	116.236607143	236.0	10.0	53.8220638101	116.5	464.388392857	264.0	10.0	86.4576488452	466.0	8.50685949797	1287.0	0.0	65.7904174866	1.0	32.3860504895	2002.0	0.0	145.060199519	208.0
1	1	-1	0.8	2	0.00362000009045	0.234559997916	0.222440004349	114.133928571	229.0	10.0	51.8427387696	115.0	376.607142857	241.0	10.0	84.2885517077	380.0	8.48968479874	1315.0	0.0	65.3895319166	1.0	26.5035247468	2004.0	0.0	129.267564483	135.0
1	1	-1	0.8	3	0.00353000010364	0.141090005636	0.184569999576	135.459821429	244.0	40.0	47.7633507137	134.0	378.035714286	220.0	40.0	85.2577424816	376.0	10.616203252	1340.0	0.0	66.5953012208	1.0	27.843518679	2173.0	0.0	134.799913749	169.0
1	1	-1	0.8	4	0.00372999999672	0.0926200002432	0.155799999833	125.308035714	232.0	31.0	48.0094738389	125.0	388.709821429	206.0	31.0	101.758295081	388.5	9.7622539632	1364.0	0.0	65.1718131198	1.0	28.3477615792	2508.0	0.0	147.280505116	140.0
1	1	-1	0.8	5	0.00509000010788	0.0467999987304	0.11153999716	414.888392857	460.0	354.0	21.1474637349	417.0	1468.07142857	391.0	354.0	60.9888330361	1474.0	30.3259775956	1447.0	0.0	117.92414877	303.0	105.355770122	3798.0	0.0	399.303724661	1256.0
1	1	-1	0.8	6	0.0179600007832	0.0129199996591	0.0467300005257	220.196428571	298.0	155.0	34.5162589239	219.0	2961.0625	258.0	155.0	384.16353431	2961.0	19.6978545107	1000.0	0.0	80.6663364424	122.0	247.352335586	9034.0	0.0	966.332019359	2284.0
1	1	-1	0.8	7	0.0575000010431	0.00516999978572	0.0250700004399	150.6250	239.0	78.0	40.0666019184	148.0	5810.25892857	188.0	78.0	1292.4983196	5796.0	12.6924036011	834.0	0.0	58.6229757685	52.0	448.20777309	19417.0	0.0	1874.3275383	3221.0
1	1	-1	0.9	1	0.00443999981508	0.353650003672	0.250270009041	110.508928571	239.0	1.0	57.6799970799	111.5	481.0625	264.0	1.0	91.3508524131	483.0	8.20649654077	1334.0	0.0	68.1417412091	1.0	33.3752998605	2047.0	0.0	149.910073408	209.0
1	1	-1	0.9	2	0.00386000005528	0.263559997082	0.228990003467	108.517857143	230.0	1.0	55.3085472184	109.5	386.821428571	241.0	1.0	88.8932158634	390.0	8.18208940782	1357.0	0.0	67.462009715	1.0	27.058531762	2044.0	0.0	132.976442125	131.0
1	1	-1	0.9	3	0.00374000007287	0.160109996796	0.19251999259	132.964285714	248.0	32.0	50.5238501975	132.0	388.254464286	220.0	32.0	89.3975994289	386.0	10.4457751419	1378.0	0.0	68.3513101498	1.0	28.4712204474	2206.0	0.0	138.382293405	168.0
1	1	-1	0.9	4	0.00392000004649	0.105930000544	0.164350003004	123.111607143	235.0	24.0	50.3923095846	122.5	398.084821429	206.0	24.0	105.836324704	398.5	9.61322178187	1396.0	0.0	66.7034661453	1.0	28.8641591609	2526.0	0.0	150.382834116	139.0
1	1	-1	0.9	5	0.00528999976814	0.053860001266	0.119089998305	424.28125	471.0	361.0	21.7808977221	426.5	1495.28571429	391.0	361.0	61.2754944859	1501.5	30.9962091585	1474.0	0.0	120.608829553	309.0	107.122902488	3770.0	0.0	405.393122074	1282.0
