atmoProfile,aeroProfile,GroundReflectance,AOT,band,aX,bX,cX,MeanSRRAD,MaxSRRAD,MinSRRAD,StdSRRAD,MeanSRTOA,MaxSRTOA,MinSRTOA,StdSRTOA
1,1,-2,0.4,1,0.00310999993235,0.153390005231,0.190750002861,1.03675853076,67.0,1.0,0.971619363232,84.6353153731,113.0,1.0,4.2018237431
1,1,-2,0.4,2,0.00313000008464,0.0859400033951,0.144859999418,3.61926493989,125.0,1.0,6.6783381781,99.7677521658,113.0,1.0,6.48064849439
1,1,-2,0.4,3,0.00340999988839,0.0504000000656,0.111560001969,2.40953743812,147.0,1.0,6.33882289554,71.8974098303,109.0,1.0,5.59800000381
1,1,-2,0.4,4,0.0048600002192,0.0277800001204,0.0789700001478,292.850208849,644.0,10.0,66.6713592693,1121.39942097,560.0,10.0,57.4560048766
1,1,-2,0.4,5,0.0201399996877,0.00594000006095,0.0267900004983,115.011337518,430.0,1.0,32.0018535102,1969.35947445,283.0,1.0,27.1348581053
1,1,-2,0.4,6,0.0617799982429,0.00273999990895,0.014969999902,44.5476816655,659.0,1.0,15.9289781393,2104.98599386,137.0,1.0,10.6976764257
1,1,-2,0.5,1,0.00331999990158,0.175779998302,0.20055000484,1.0171665046,60.0,1.0,0.665765913867,78.1393100248,113.0,1.0,4.2018237431
1,1,-2,0.5,2,0.00331000005826,0.100519999862,0.156639993191,1.98785581683,123.0,1.0,4.99145381449,96.0702351485,113.0,1.0,6.48064849439
1,1,-2,0.5,3,0.0035800000187,0.0603099986911,0.123829998076,1.87819351132,147.0,1.0,5.38726697862,68.1765713402,109.0,1.0,5.59800000381
1,1,-2,0.5,4,0.0050499998033,0.0340600013733,0.0900399982929,297.940715612,659.0,5.0,68.7928966356,1141.53291306,560.0,5.0,57.4560048766
1,1,-2,0.5,5,0.020530000329,0.0074499999173,0.0317800007761,115.772741337,436.0,1.0,32.5853904879,1982.9674516,283.0,1.0,27.1348581053
1,1,-2,0.5,6,0.0628900006413,0.00343000004068,0.0178200006485,44.7421156736,669.0,1.0,16.2028052438,2126.56605817,137.0,1.0,10.6976764257
1,1,-2,0.6,1,0.0035500000231,0.200509995222,0.209330007434,1.00805560467,52.0,1.0,0.43818933701,71.115938826,113.0,1.0,4.2018237431
1,1,-2,0.6,2,0.00350000010803,0.116590000689,0.167190000415,1.52514475778,120.0,1.0,3.64534507877,91.3300864127,113.0,1.0,6.48064849439
1,1,-2,0.6,3,0.00375999999233,0.0713400021195,0.134959995747,1.59866734441,146.0,1.0,4.5322517235,63.4834467822,109.0,1.0,5.59800000381
