atmoProfile,aeroProfile,GroundReflectance,AOT,band,aX,bX,cX,MeanSRRAD,MaxSRRAD,MinSRRAD,StdSRRAD,MeanSRTOA,MaxSRTOA,MinSRTOA,StdSRTOA
1,1,-2,0.9,4,0.0064400001429,0.066550001502,0.124789997935,350.726805516,851.0,1.0,50.2421014345,1394.6000162,653.0,1.0,37.0041469971
1,1,-2,0.9,5,0.0262199994177,0.0138900000602,0.0473700016737,149.503061996,781.0,1.0,25.6360391527,2758.04833849,614.0,1.0,22.4292779321
1,1,-2,0.9,6,0.0704900026321,0.00655000004917,0.0272300001234,54.0428481423,669.0,1.0,21.406878274,2834.21748092,514.0,1.0,16.4403424152
1,1,-2,1.0,1,0.0048600002192,0.319669991732,0.232859998941,1.37252124136,458.0,1.0,10.0359454711,108.72890985,367.0,1.0,9.9144960002
1,1,-2,1.0,2,0.00468999985605,0.196009993553,0.197390004992,2.26245139689,676.0,1.0,14.8682432456,125.855335541,497.0,1.0,12.0167276442
1,1,-2,1.0,3,0.00487999990582,0.132510006428,0.171079993248,2.73576468894,699.0,1.0,16.9964232939,95.7642821141,517.0,1.0,13.3243843654
1,1,-2,1.0,4,0.00671999994665,0.0760599970818,0.131960004568,358.208626152,873.0,1.0,52.0558574677,1424.96525058,653.0,1.0,37.0041469971
1,1,-2,1.0,5,0.0267699994147,0.0156999994069,0.0509199984372,150.98015013,793.0,1.0,26.1400384374,2778.78613551,614.0,1.0,22.4292779321
1,1,-2,1.0,6,0.0718000009656,0.0073699997738,0.0292799994349,54.2602372552,679.0,1.0,21.8272632226,2863.90965762,514.0,1.0,16.4403424152
1,1,-3,0.0,1,0.00252999993972,0.0798000022769,0.129179999232,25.4968695997,338.0,10.0,10.4536837952,142.544732863,367.0,10.0,9.9144960002
1,1,-3,0.0,2,0.00264999992214,0.0390800014138,0.0741799995303,41.7146655386,494.0,18.0,13.427140399,143.542065092,497.0,18.0,12.0167276442
1,1,-3,0.0,3,0.00295999995433,0.0203300006688,0.043140001595,32.4678661434,530.0,13.0,14.8386553759,119.04593354,517.0,13.0,13.3243843654
1,1,-3,0.0,4,0.00447000004351,0.00832999963313,0.017669999972,291.372577045,690.0,17.0,37.5118044074,1187.55166871,653.0,17.0,37.0041469971
