atmoProfile	aeroProfile	GroundReflectance	AOT	band	aX	bX	cX	MeanSRRAD	MaxSRRAD	MinSRRAD	StdSRRAD	MedianSRRAD	MeanSRTOA	MaxSRTOA	MinSRTOA	StdSRTOA	MedianSRTOA	MeanSRRADG	MaxSRRADG	MinSRRADG	StdSRRADG	MedianSRRADG	MeanSRTOAG	MaxSRTOAG	MinSRTOAG	StdSRTOAG	MedianSRTOAG
1	1	-1	0.7	3	0.00417000008747	0.0868899971247	0.145500004292	0.944172911915	1.0	0.0	0.22958750907	1.0	86.2281959379	51.0	0.0	2.86536378776	92.0	83.5786656158	853.0	0.0	199.500286748	1.0	274.633389227	1975.0	0.0	468.883561484	104.0
1	1	-1	0.7	4	0.00590999983251	0.0495899990201	0.108730003238	313.574888672	466.0	0.0	83.8731542091	329.0	1251.08189421	336.0	0.0	26.3058207871	1316.0	268.438919313	1106.0	0.0	244.532136602	324.0	1018.38806322	3346.0	0.0	823.340949613	1237.0
1	1	-1	0.7	5	0.0251599997282	0.0104700000957	0.0396500006318	133.191701966	197.0	0.0	35.4432385836	141.0	2490.73226893	154.0	0.0	11.7280580243	2629.0	156.575474256	757.0	0.0	159.976908144	141.0	2597.90472183	9577.0	0.0	2303.91023002	2629.0
1	1	-1	0.7	6	0.0679700002074	0.00498000020161	0.0227700006217	45.9969588357	80.0	0.0	12.9814595498	49.0	2428.80460519	64.0	0.0	5.38076949254	2557.0	88.9828374112	964.0	0.0	124.664604717	49.0	3755.75872521	23694.0	0.0	4280.17209231	2797.0
1	1	-1	0.8	1	0.00423000007868	0.251780003309	0.220180004835	0.944172911915	1.0	0.0	0.22958750907	1.0	95.7312914087	90.0	0.0	1.88076077443	102.0	53.5751832756	428.0	0.0	127.734986854	1.0	212.973568441	1012.0	0.0	297.497551995	110.0
1	1	-1	0.8	2	0.00416000001132	0.151460006833	0.182009994984	0.944172911915	1.0	0.0	0.22958750907	1.0	109.467687629	79.0	0.0	3.68742454095	113.0	88.1823858688	1017.0	0.0	223.26346629	1.0	270.859347263	1968.0	0.0	443.932002844	125.0
1	1	-1	0.8	3	0.00438999990001	0.100960001349	0.154809996486	0.944172911915	1.0	0.0	0.22958750907	1.0	82.1105680461	51.0	0.0	2.86536378776	88.0	83.893591845	877.0	0.0	205.342185846	1.0	277.943628375	2005.0	0.0	478.730727471	100.0
1	1	-1	0.8	4	0.00616999994963	0.0577099993825	0.117059998214	320.411534702	479.0	0.0	85.9373843442	336.0	1279.08493538	336.0	0.0	26.3058207871	1346.0	274.529463299	1134.0	0.0	250.953308154	331.0	1036.82366034	3341.0	0.0	831.692215099	1266.0
1	1	-1	0.8	5	0.0256799999624	0.0121499998495	0.0436200015247	134.492994461	199.0	0.0	35.8413155736	142.0	2508.67665906	154.0	0.0	11.7280580243	2648.0	158.551775083	769.0	0.0	162.470731014	142.0	2592.54873811	9339.0	0.0	2274.8283968	2648.0
1	1	-1	0.8	6	0.0692199990153	0.00575000001118	0.0250700004399	46.082545889	81.0	0.0	13.0789901437	49.0	2455.13869882	64.0	0.0	5.38076949254	2585.0	90.0343733253	978.0	0.0	126.659722613	49.0	3736.21471501	22648.0	0.0	4191.53057159	2826.0
1	1	-1	0.9	1	0.00453000003472	0.284269988537	0.226830005646	0.944172911915	1.0	0.0	0.22958750907	1.0	89.2279787118	90.0	0.0	1.88076077443	95.0	54.0948600156	442.0	0.0	131.65749121	1.0	216.037372618	1051.0	0.0	310.490651721	104.0
1	1	-1	0.9	2	0.00442000012845	0.172749996185	0.190029993653	0.944172911915	1.0	0.0	0.22958750907	1.0	105.773324644	79.0	0.0	3.68742454095	109.0	89.150852739	1051.0	0.0	231.019788335	1.0	275.185958748	2008.0	0.0	456.092168572	122.0
1	1	-1	0.9	3	0.00462999986485	0.116230003536	0.163330003619	0.944172911915	1.0	0.0	0.22958750907	1.0	77.3508200282	51.0	0.0	2.86536378776	83.0	84.5630552695	904.0	0.0	211.798518674	1.0	281.609101814	2039.0	0.0	489.678538567	96.0
